"","logFC","logCPM","PValue","FDR"
"YHR168W",0.410135669531293,4.98736899514593,0.0345355789147577,0.0460552220957001
"YGL059W",0.281989660830529,5.4845808419214,0.0347842542674511,0.0463763930825841
"YKR060W",0.682768458452063,3.52194997240809,0.0349267651383253,0.0465559065833455
"YDR065W",0.664614584986271,3.72468800505531,0.0353184556971095,0.0470674104413958
"YLR297W",0.555377251039871,3.92634193799413,0.0356766309512157,0.0475340295740471
"YGR275W",0.274722169195372,6.08272075439889,0.035838963284208,0.0477395645548534
"YOR242C",1.19628894451124,2.31024942580585,0.0358762946439662,0.0477785359910755
"YNL229C",0.20371350660358,6.86932940014241,0.0359697531610126,0.04789222084917
"YGR175C",0.111852464693039,8.16247355813939,0.0360634370704903,0.0480061545885469
"YHL044W",0.608566908739132,4.36246236630644,0.0362010896884542,0.0481785532358487
"YNL094W",-0.166971957297821,7.06223276632969,0.0362701201043532,0.0482595683961003
"YBR282W",0.325090087498292,5.13393930665514,0.0363266917736129,0.048323973746508
"YML112W",0.449423502266834,5.00929544425832,0.0363533299578526,0.0483485397528914
"YBL100W-A",1.25315208851197,2.07595568530514,0.0364605908657099,0.0484802957645855
"YIR024C",0.432942584388354,4.76425629689089,0.0365233768026966,0.0485528691398687
"YML021C",0.296184459213073,5.46017370359284,0.0367099855139559,0.0487899785009158
"YMR117C",1.02684186996904,2.7782399120884,0.0367345153569076,0.0488116162961649
"YGR271C-A",0.62348398187813,3.73374004468146,0.0370768855129865,0.0492554853121557
"YLR437C",0.211290268843032,6.57073446007022,0.0371348157569109,0.0493213703330285
"YER184C",-0.373949623495963,4.75373445246033,0.037210832436227,0.0494112422632754
"YGL215W",0.171878365356112,7.13894545231538,0.0373942736526892,0.0496436879522014
"YCR011C",0.133333292359728,7.63484442159513,0.0374090085091551,0.0496521093200249
"YIL020C",-0.408062189808091,4.62922307310998,0.0376925372667465,0.0500172108112445
"YGR209C",0.100122058018728,8.40181939452842,0.0377427326983014,0.0500725895461545
"YOR130C",0.315760971914301,5.90898796578009,0.0379415199477417,0.0503250332954019
"YBL059W",0.609879783664779,4.20374690527656,0.0385520550199502,0.0511233773090644
"YDL185W",0.0661252278625273,9.60681400765509,0.0388614688076667,0.0515221400257593
"YPL036W",0.649545964500486,3.77800291650847,0.0390197277944876,0.0517203694802829
"YBR255W",0.25668318131431,5.94952483200507,0.0391511660874993,0.0518829674669056
"YCR028C",0.275723045124987,5.77931006873785,0.0393160583660339,0.052089815797542
"YDR393W",0.303276937163433,5.37094118881647,0.0395137906050798,0.0523400714148773
"YFR012W",1.91999711262363,1.61295490451647,0.0395903086203906,0.0524296902656336
"YGL106W",0.128065183002293,7.92600239824795,0.0396739293293243,0.0525286730457846
"YCR087C-A",-0.231942570974537,6.29137273671962,0.0398214120136603,0.0527121465066729
"YKR083C",0.517523158747677,4.42488715922561,0.0400772401461637,0.0530389241657013
"YGR065C",0.25475503410728,5.88579586917784,0.0401140559359406,0.0530757757095171
"YOL076W",0.3954761239588,4.67881371351587,0.0402246872060185,0.0532102558010309
"YJR122W",0.371875921109035,5.12343817489433,0.0403435076236488,0.053355506171017
"YNL006W",0.246183838256079,6.27793465854953,0.0404790335836365,0.0535143089981187
"YHR071W",0.124762356164074,7.86551292982692,0.0404816709608889,0.0535143089981187
"YGR018C",0.244965607723832,5.99617707542608,0.0409222728181929,0.054084674618103
"YIL156W",0.226850264849231,6.1685527415308,0.0411347978625585,0.054353416470022
"YPL152W",0.391701797125118,4.70616252017206,0.0416429054948351,0.0550125188240543
"YMR166C",0.368874509675005,5.05298199362194,0.0418508377166282,0.0552748675824305
"YLL046C",2.12427717425926,1.35779337258826,0.042056610023601,0.0555342471568059
"YOR232W",0.158799390714047,7.00897448807734,0.0422953690449697,0.0558370590448651
"YPL119C",0.380920920437711,5.08923308829866,0.0423274950557164,0.0558670060773308
"YBR140C",0.177889673571878,6.99285083423322,0.0424996042821616,0.0560769197835377
"YNL316C",0.394914738281299,4.76483172585228,0.0425054901519632,0.0560769197835377
"YDR422C",0.290607864502946,5.93940283184649,0.0426855183363057,0.0563018751662775
"YNL072W",0.327777273392933,5.31545219177601,0.0427476282121245,0.0563712315870605
"YLR462W",-1.8697254556967,1.49162881518396,0.0429668836425334,0.0566477385278231
"YNL065W",0.390829962683453,4.7199960267688,0.0431210846487266,0.0568383733273592
"YLL038C",-0.421776401546809,4.39936569756679,0.0432949004259536,0.0570547718976319
"YCR032W",0.251454674404871,5.85942056624189,0.0434814011049713,0.0572877867597673
"YCR030C",0.189009775858348,7.16291035459096,0.0437292643941977,0.057598160226313
"YOR388C",0.689512181869729,3.3219735969087,0.0437364431125273,0.057598160226313
"YGL188C-A",2.47792105798367,1.4910058170023,0.0439853023643892,0.0579130026902738
"YMR293C",0.51075609374531,4.64594067540046,0.0440162744581259,0.0579408889808077
"YHL010C",0.271526137177647,5.5797948913085,0.0444104350768628,0.0584467402913249
"YMR310C",0.367248405748844,4.73367827156874,0.0446085780084077,0.0586944532078604
"YJR129C",-0.517063409688781,4.173255617114,0.0446715098380757,0.0587641893534669
"YGL081W",0.767407521770208,3.41413775837493,0.0448054583786732,0.0589272943379883
"YPL143W",-0.0560657845572346,9.91350418424996,0.0448841468734992,0.0590176660112211
"YPL274W",0.181496256005412,6.85701607845265,0.0449717254901598,0.0591196844535159
"YPR131C",0.34680227859841,5.15693213896501,0.0450244437653102,0.0591758404618704
"YCR007C",0.396560492706708,4.60227499411334,0.0451184204654815,0.059286185630525
"YEL076C",-2.07033554407798,1.40408971887305,0.045134241703554,0.0592938073179238
"YKL099C",0.429563325044964,4.57724076027171,0.0454578124845148,0.0597056329569088
"YDR470C",0.251797407426551,5.69664888285198,0.045681055314684,0.0599855313575201
"YGL126W",0.143003664227979,7.85450305019839,0.0458278892573332,0.0601649923975239
"YPR192W",0.607517248413722,4.36832364801193,0.045947376883157,0.0603084802612333
"YOR173W",-0.227763116238566,5.89336210243671,0.0460031132881488,0.0603682460248339
"YFR008W",0.442981968153737,4.31555600184129,0.0462008624770472,0.0606022121520325
"YNR026C",0.238199762596438,5.81359449058293,0.0462018893050226,0.0606022121520325
"YLR223C",0.292127583086195,5.41671315967165,0.0462476602434414,0.0606488044460201
"YPL201C",0.910967139481683,2.63200080850425,0.046412706251519,0.0608517577864476
"YIL064W",0.248596686132722,5.74905639861519,0.0464939234617628,0.0609364091929219
"YOR319W",0.50714068837122,4.25447389592711,0.0464978684309688,0.0609364091929219
"YFR051C",0.102534739142113,8.2153800421559,0.0465676092996578,0.0610142923441265
"YJL030W",0.353258520906222,5.45383298607695,0.046670937474594,0.0611361383744017
"YOL062C",0.13593676861501,7.62190746345079,0.0466967734711642,0.0611564428129434
"YGR071C",0.292938304634898,5.27285274219838,0.046920764410791,0.0614361945161873
"YPL191C",0.410755975720346,4.47979451069518,0.0471291931300472,0.0616887464130956
"YLL028W",-0.261467321439201,5.81085202319609,0.0471344976396156,0.0616887464130956
"YPR202W",0.599062162249021,4.50520053712534,0.0473405784669057,0.061944759572906
"YBR242W",0.311111232810953,5.21645486616895,0.0474485294790327,0.0620722858561655
"YFR021W",-0.225327707736716,5.92914890135365,0.0476712682258301,0.0623498881724662
"YNR003C",-0.318853747603165,4.90043121469446,0.0477327724663473,0.0624165336316855
"YMR014W",-0.333879133905256,5.37976669252048,0.0478205203748712,0.0625174589169494
"YCR018C",-0.42715542285213,4.21845988816741,0.048032712188824,0.0627809935986904
"YMR287C",0.319208187944349,5.18082652123314,0.0480808490905682,0.0628300318173348
"YPL183C",0.33577561772827,5.04273614271883,0.0481212243779536,0.062868908068967
"YHR187W",0.384401957097345,5.13371336783223,0.0484421666141444,0.0632742383787842
"YLR245C",0.423566798965329,4.3974570187031,0.0485471737114767,0.0633974016444069
"YGL041C-B",1.36670159258638,1.98845942561742,0.0485878489892896,0.0634365186384878
"YGL044C",0.235404661499701,5.83040027831455,0.0487121251199604,0.063584743952086
"YOR001W",0.252534208697453,5.55249369026139,0.0488627282481067,0.0637672613683386
"YMR104C",0.14166185440161,7.50277296148095,0.0489185553852843,0.0638260401796533
"YJL161W",0.419356152400615,4.66462268783526,0.048988360362157,0.0639030265129813
"YPL029W",0.38408632001246,4.86606255352693,0.0490184245981687,0.063928150396157
"YOR317W",0.117552376968324,7.94657108764299,0.049070446966064,0.0639818939396652
"YDR279W",0.354793871749178,5.07852021595958,0.049222822022707,0.0641664326742361
"YPL167C",0.319222703265834,5.30921930556252,0.0494899713269062,0.0645004758461021
"YKL095W",0.385581913681205,4.54761166019722,0.0497465201860545,0.0648205593351431
"YEL027W",0.0660487546767481,9.41366217408603,0.049810908561154,0.0648901686385619
"YMR020W",0.215198005486255,6.56658636523327,0.0500495569763406,0.0651867111223877
"YPR093C",0.249593998953349,6.04947679266625,0.0502333637450683,0.0654117106689192
"YNL061W",0.172079639036501,7.01154777349233,0.0502956765229308,0.0654784418011401
"YKL180W",0.0613383332094258,10.0914634048879,0.0503310455038824,0.065510073965348
"YLR401C",0.222448773269273,6.02069363691355,0.0504315347487992,0.0656264330566626
"YLL007C",0.454003936680444,4.6072940535229,0.0505034932750969,0.0657056221874996
"YBL033C",0.137437511957758,7.394608732435,0.0506773089162657,0.0659172646422387
"YIL093C",-0.239145706862361,5.68111956844803,0.0513905489375366,0.0668303028710778
"YKR081C",0.215635134572714,6.08038877443015,0.0515049657267361,0.0669643775445172
"YLR364W",0.664128005283225,3.26129653943213,0.051534215528208,0.066987687451759
"YDR185C",0.386490637546185,4.87018290729363,0.0516465275039426,0.0671189332837313
"YBR041W",0.175049972058709,6.89926882650138,0.0518643200936229,0.0673816038515029
"YDR352W",0.258621221652082,5.56239247194374,0.0518714222652689,0.0673816038515029
"YGL022W",0.0793416616030775,8.83977950083167,0.0519845483009246,0.0675137340422676
"YLR010C",0.642308699213671,3.45853462809127,0.0520412652483785,0.0675725623161413
"YJL172W",0.201832801811268,6.85193456641238,0.0520958035944099,0.0676285366099437
"YBL106C",0.296255054653965,5.24500405432823,0.0522501568370548,0.0678140333417094
"YHR055C",0.146928983480966,7.15076184463821,0.0524800583597255,0.068097479235635
"YML078W",0.151408174053749,7.53980116380335,0.052819724451835,0.0685231987681447
"YMR167W",0.287884308345707,5.27889507388243,0.0528432027109971,0.0685386300835094
"YOR295W",0.509222334414263,3.81248587851651,0.0536510142055524,0.0695711266829396
"YIL004C",0.330556029923309,4.84573571596414,0.053736641550435,0.0696668948409123
"YHL042W",1.07088363215819,2.44794624727185,0.0537660595340686,0.0696897643511684
"YGR095C",0.234869141222564,6.10256358553089,0.0539639614997808,0.0699300441087908
"YNR071C",0.670547194689389,3.46918654275132,0.0539750737611708,0.0699300441087908
"YLL011W",-0.378532227729207,4.47097117533108,0.0541085407519518,0.0700876172568517
"YHR053C",0.146913536188187,7.15076184463821,0.0542015796435051,0.0701927657585073
"YGR080W",0.209484348691545,6.34102555210054,0.05438572836338,0.0704158325440086
"YJR136C",0.356335606538623,4.71114981068045,0.0545369383309701,0.0705961636631699
"YHR065C",-0.333127522620224,5.10924473879189,0.0545498174109372,0.0705973905556683
"YNL012W",0.569376573905102,3.69753061839511,0.0545794140764604,0.0706202477783548
"YLR125W",0.838534247111736,2.87891732072302,0.0546663689304996,0.07071729448224
"YHR202W",0.342627964423501,4.94191992325291,0.0549455262293441,0.0710628805899517
"YLR256W-A",-0.466687181831347,6.30455613372724,0.0549970791441791,0.0711140116468767
"YJL186W",0.164215767553032,6.82500382565155,0.0552696029044087,0.0714507844407661
"YBR131W",0.542867557275703,4.19079923977506,0.0557090891260365,0.07200320671882
"YDL049C",0.282132445229691,5.31239878158418,0.0562011734293562,0.0726233551390043
"YDL112W",0.222832062795396,6.06916491421133,0.0562334709073489,0.0726492243141449
"YDL243C",0.255744072478329,5.64287984021769,0.056333988517172,0.0727631980039526
"YNR055C",0.148260387522688,7.07476430700686,0.0567122236648699,0.0732357545667907
"YDR030C",0.581845634723052,3.82105574862225,0.0567921065384009,0.073322909532559
"YHR005C",0.253353576586404,5.96067967273905,0.0568560118923657,0.07338940278515
"YKL183W",0.219312634995691,6.4016083298659,0.057338156320211,0.0739956098029854
"YOL140W",0.467353231302672,4.46311795210933,0.0577571578249539,0.0745200834823925
"YPR117W",0.20310444288674,6.42659410151453,0.0577912448751027,0.0745478081373409
"YDR412W",0.31602040287521,5.31522279116932,0.0578643798303122,0.0746258795675583
"YKL173W",0.231773407915896,5.83458477061987,0.0581267427536926,0.074947905180562
"YML041C",0.364762513807449,4.6882965995191,0.058222930427613,0.0750555728409991
"YNL186W",0.217160345776887,5.89831423389762,0.0583896776946958,0.0752541326333075
"YPL054W",-0.301941440637572,5.42773289590713,0.0584819980641425,0.0753567035160129
"YAL058W",-0.253351868041184,5.37948258023415,0.0585662471889745,0.0754488318347838
"YBR143C",0.0985064275384398,8.19382680305861,0.0586486417413675,0.0755385313852137
"YDL164C",0.247149483416741,5.76137602159911,0.058743110108541,0.0756437393933052
"YBL071W-A",0.614936296295183,3.47998326007127,0.0589378746153936,0.0758780252609409
"YDL239C",0.38923145739793,4.43075423920722,0.0590297113393625,0.0759797263421814
"YOR079C",0.265637751991583,6.4118393340562,0.0590900508475208,0.0760408505578036
"YFR035C",0.374151617844783,4.71097603152905,0.0597507067745866,0.0768743057154227
"YMR118C",0.621051975004241,3.44732410017507,0.0600750176197026,0.0772747563599523
"YLR172C",0.174202632297935,6.99925680258813,0.0602061285023973,0.0774253904752994
"YDR465C",0.216508174053798,6.52739538575003,0.0602182942314227,0.0774253904752994
"YCR100C",0.543134209959943,3.67952691794598,0.060258332144063,0.0774600372140822
"YIL066C",0.481154695826712,4.03266658217445,0.0606941561661497,0.0780033279832988
"YGL258W",0.962550900531931,2.49088274762738,0.0607199167284412,0.0780194890949373
"YOR329C",-0.139327354209983,7.39161930284942,0.0610906922529249,0.0784788593270856
"YGR068C",0.231748457240246,5.81580163773495,0.0620694097412451,0.0797188403383866
"YFL012W",1.82997351540549,1.57347446064723,0.0622838796754074,0.0799769349043805
"YGR257C",0.177485189305676,6.64246141151811,0.0625908381297367,0.0803536535503692
"YOR125C",0.215203540445306,5.94912434530108,0.0629328684080347,0.0807752239415057
"YLL033W",0.763816498007091,2.95768869600208,0.063436833100767,0.0814044115066663
"YJL047C-A",1.82889319099789,1.57347615393525,0.0637639793150414,0.0818064756303339
"YKR079C",0.314990815460344,5.10668197426898,0.0638801399590397,0.0819377385947622
"YML017W",0.227567901892419,6.0569720218032,0.0639059422231522,0.0819530689498031
"YML107C",0.380215970419997,4.81590203429847,0.0639388850819982,0.0819775477855219
"YHR022C",0.87274471840671,2.76089875165438,0.0640011359328939,0.0820395843403234
"YCL010C",-0.217108058250437,6.15517273826547,0.0647440258468347,0.0829738793449687
"YER137C",0.786381619435025,2.77838536591142,0.0650421025285422,0.0833378347036345
"YEL054C",-0.0685847466338072,9.515286942047,0.065149111791651,0.0834568725852347
"YHR214C-E",3.30767207786302,1.15851073467561,0.0651722512561574,0.0834603849525126
"YKR005C",0.786714232760758,3.03242256225367,0.0651800640300085,0.0834603849525126
"YDR542W",3.11571752809676,1.10417042668592,0.0654902250806043,0.0838393902643738
"YBR182C-A",3.11095368721149,1.10411269226023,0.0658226766312389,0.0842467613296649
"YCL069W",-3.27396255089369,0.98902553155627,0.066078553279043,0.0845559688045193
"YNR072W",-0.64910976385935,3.19878164755892,0.0662122252407299,0.0847086998377078
"YDR198C",0.377297607488524,4.45828551878454,0.0664168601993399,0.0849521318200376
"YNL247W",0.100715813828377,7.95793138775241,0.0669735161329697,0.0856456224246341
"YKL096C-B",1.5170015579712,1.89522748622557,0.0673731344012593,0.0861380372195875
"YGR200C",0.205150772271438,6.1092849301069,0.0677857112292252,0.0866365579511334
"YPL026C",0.196918203446152,6.24776704833341,0.0677923378931464,0.0866365579511334
"YDL232W",0.363721906035497,4.67418756638517,0.0679559082614399,0.0868268428380349
"YER038C",0.512107903466173,3.72502908223175,0.0685583071768374,0.0875776130322424
"YKL198C",-0.148612532980525,7.0511953185767,0.0686635037229251,0.0876882523473874
"YEL024W",0.228542487158654,5.95303356188636,0.0686745582859208,0.0876882523473874
"YIL098C",0.274347205959555,5.23246614585942,0.0689461981131934,0.0880161066312331
"YOR280C",0.330755841100667,5.14405279986516,0.0690288967556012,0.0881026708591226
"YDL188C",0.203823507772666,6.85729582210217,0.0694212109119216,0.0885842796993401
"YGR161W-B",0.258009428543592,6.88301120680127,0.0694687814323131,0.088625868851875
"YFL002W-A",0.258010951977199,6.88301120680127,0.0694904389363191,0.0886343882703601
"YLL008W",-0.261063043385942,5.88468568534812,0.0695494992336033,0.0886906006390583
"YLL066C",-0.574219676406632,4.69682456329584,0.0697299576754106,0.0889015642243923
"YFL023W",-0.345053535612096,4.43827077134855,0.0699659859515094,0.0891832698998451
"YMR272W-B",-1.73470170358232,1.31091696317043,0.0702268987235613,0.089496566820442
"YML096W",0.311454074230022,5.1539164298689,0.0702766841823868,0.0895407278869902
"YDR190C",-0.127681855444163,7.66439384261397,0.0708077233674511,0.0901979115533279
"YHL015W-A",2.25348798764289,1.40359170770044,0.0708656011011396,0.0902522087204999
"YGL195W",-0.0961838531820337,8.4755356861887,0.0710859381335082,0.0905133410664876
"YGL051W",0.531305697991695,4.74217083490533,0.0715483331032963,0.0910825058029699
"YGR121C",0.171420725470863,6.4656568021347,0.0721800914565852,0.0918669823937652
"YJL051W",0.27662752928904,5.37106372992907,0.072206402507674,0.0918807061586897
"YML065W",0.227542982948792,5.74250008306675,0.0722404145640329,0.0919042212374506
"YPL104W",0.257673353404708,5.41125436070702,0.0726161679034098,0.0923532031226797
"YNL199C",0.180700998142549,6.35338874405835,0.0726245486107535,0.0923532031226797
"YDR514C",0.290655738463803,5.05750405319386,0.0726882811902934,0.0924143875812132
"YMR315W-A",1.24316780203851,1.76115410809481,0.073160105425998,0.0929942736424554
"YER188C-A",1.24445364270083,2.07600170350138,0.0733620989127192,0.0932310007015806
"YBR084W",0.122463674737851,7.58503522639378,0.0736072384133975,0.0935224457144241
"YOR045W",0.183032376784159,6.68995143856484,0.0737576852350147,0.0936934786465396
"YHR066W",-0.458584804377883,3.88016286477493,0.0739746056258451,0.093948860589853
"YER016W",0.146409326375409,6.88166218132932,0.0741756486840094,0.0941839728032798
"YGL229C",0.33605835823295,5.19663405830471,0.0743318185453892,0.0943620189515271
"YOR068C",0.865207940264043,2.76087638720593,0.0743925484384369,0.0944188565230011
"YHR159W",0.306867658734007,4.93053800373348,0.0745417122601826,0.0945878857910144
"YJL011C",0.669387181887668,3.26120449744409,0.074692056551094,0.0947583401828523
"YHR049W",-0.169694539041329,6.7717110603174,0.0747360646138432,0.0947938465852326
"YNR057C",0.516413228727879,4.12379207099139,0.0747730543443093,0.0948204377529529
"YOL038C-A",1.83303035015824,1.26169544713502,0.0749568069287897,0.0950330890502783
"YFL061W",0.712510390653173,3.29792401749949,0.0749862171289597,0.0950500100154359
"YER053C-A",1.98220218267958,1.31049097275302,0.0750498924541394,0.0951103477513693
"YOR381W-A",1.83474290372535,1.26171861625589,0.0750895301704406,0.095140203430085
"YHR197W",-0.325904978510318,4.59469311382483,0.0752427742991192,0.0953139575097171
"YPL083C",0.400839671442489,4.32765450851094,0.0754384816787328,0.0955414161158095
"YMR106C",0.372902450640594,4.61688564193131,0.0754547628849484,0.0955415861310164
"YCR081W",0.392854605878454,4.82884486016437,0.0755300853568479,0.0956164987283845
"YBR056W",0.131386842096732,7.23103181813575,0.0757829631133904,0.0959161053993436
"YDL165W",0.258720623841357,5.29747153585004,0.0761485103388051,0.0963581556190568
"YJR111C",0.279803213401034,5.50760325063201,0.0765529295832097,0.0968491948565003
"YIL009W",0.230125973586166,5.6621214351186,0.0772598052452113,0.097722588207763
"YDR534C",-0.15392763914566,6.68515527690768,0.0773590908855711,0.0978272581256517
"YML014W",0.202504895132274,5.91827541924822,0.0775735138823096,0.0980774533422277
"YJR159W",0.514549393267625,4.54133946575967,0.0782511956237717,0.0989131220905484
"YHR024C",-0.146747031275138,6.90924927819859,0.078402164869196,0.0990827871702334
"YCL012C",0.419202453946172,4.40846291382913,0.0784830036555668,0.0991637695131302
"YER143W",0.148781820128256,6.84444549184182,0.0785072136895682,0.0991731817679707
"YML075C",-0.140797754679163,7.11874405315907,0.0790276502189852,0.0998093076511708
"YLR375W",0.130219632239429,7.61801273036194,0.0792014098233418,0.10000741398308
"YOR224C",0.179131350436766,6.75580915811768,0.0792698746290617,0.100072508679359
"YER159C",-0.16229970643559,6.58430252325921,0.079533410727706,0.100383786534948
"YML080W",-0.478881946628748,3.61397669017327,0.080019186542831,0.100975373592222
"YKL110C",0.236752415059979,5.5501875302751,0.0804564980416737,0.101505564800124
"YOR341W",-0.125415741198706,7.5992624217732,0.0806659199190833,0.101748081040549
"YIL091C",-0.417516506367906,4.21226364345954,0.0816711252917639,0.102994042700632
"YHR046C",0.284392535321479,5.04294467797852,0.0819234827255513,0.103290272168567
"YJR112W",0.362785199837533,4.74669726799963,0.0820055067021048,0.103371662368205
"YHR064C",-0.0653851397967734,8.9722907184124,0.0834877204048943,0.105211024324189
"YDR294C",0.106393715708715,7.64896621087147,0.083500248474969,0.105211024324189
"YGL240W",-0.601914917409604,3.0481503537327,0.083532153399754,0.105222750017329
"YNL274C",-0.201596662780449,6.02602993157678,0.083545120767519,0.105222750017329
"YDR275W",0.232509798520513,5.51609162188051,0.0835767923340089,0.10524023839973
"YNR038W",0.330523544299892,4.91059203791618,0.083717640856794,0.1053951661595
"YPL081W",0.214968155466548,5.79246490003338,0.0842330180579606,0.106021435407137
"YOR385W",0.430533700168604,4.09655844097719,0.0843195771403069,0.106107813258017
"YDL145C",0.0848786788877989,8.68436183901379,0.0843536118696661,0.106128071748419
"YMR269W",0.442645049292793,4.57734081031803,0.0844743773070511,0.106257417203619
"YMR094W",0.781127127583419,2.91106120126943,0.0846240510667535,0.106423062733683
"YKR035W-A",0.12180835500411,7.52546013489601,0.0851610078316769,0.107062682419128
"YIR025W",0.244556746250537,5.38543877638885,0.0851688433575858,0.107062682419128
"YHR062C",-0.253497230081806,5.20265083960111,0.0853708216392038,0.10729378751894
"YNL007C",-0.125286938342241,7.72090118193016,0.0854721538724836,0.107398329680078
"YDR440W",0.26629486282432,5.46555609231138,0.0856185808545068,0.107559478326139
"YOR371C",-0.298171690352087,4.78427868885552,0.0857333307547521,0.107680772251299
"YAL035W",-0.0716707423852272,8.75664044248637,0.0858004152043786,0.107742159754734
"YDR300C",0.173389944974008,6.55015815241206,0.0865349114981667,0.108641432491969
"YHR140W",0.820841565747223,2.57345722769231,0.0866282014507289,0.108735483238007
"YBR175W",0.280022539342164,5.65423629261088,0.0873860509279604,0.109663470485841
"YJL104W",0.24427019953682,5.74006615523558,0.0874906792700352,0.109771490509075
"YJL136C",0.0578765801326296,9.65523986597731,0.088984827443075,0.111622476993995
"YDR237W",0.221235332369806,5.56246193478366,0.0890617778915092,0.111695324244184
"YIL037C",0.504198427437425,3.68873516543069,0.089718511805669,0.112495112175067
"YDR523C",0.982091045395996,2.40366285626285,0.0897383278856528,0.112496119936315
"YGR145W",-0.203949219219359,5.98428959984844,0.089865143258133,0.112631233352759
"YOL028C",0.271966585359709,5.30647371360764,0.0903208859824828,0.113178458779829
"YNL241C",0.070993520846769,9.20128499200077,0.0907945323240599,0.113747882227708
"YNL128W",0.700070700277401,3.14476138252753,0.0911076535979984,0.114116000495207
"YNR036C",-0.125862473911071,7.83592446884829,0.0911852485649768,0.114189019208247
"YHR129C",0.352316956491258,4.91847345990109,0.0914176791317174,0.114455862763938
"YDR322W",0.236500477419419,5.51090823999107,0.091496448883427,0.114530249215832
"YNL123W",0.183868458982692,6.40192263791212,0.0918622012224487,0.114963757325133
"YHR213W",-0.696501771993158,2.7081526765192,0.0921329990822077,0.115278273539738
"YGL077C",0.105622752441184,7.64984227766403,0.0925861958929809,0.11582082898494
"YOR060C",0.340052967548886,4.7018197900076,0.0926333414460243,0.115855312055829
"YJL144W",-0.374809417115913,4.49741769004152,0.0930239023773211,0.116319194921092
"YFL067W",-0.112682822354325,7.66121037156014,0.0931941431785039,0.116507446690726
"YDR028C",0.0884239471498597,8.23570143173677,0.0932860351616257,0.116597691181103
"YKL009W",-0.175819134323061,6.26316304655751,0.0937726895602234,0.117181204673251
"YJR133W",-0.244075096416194,5.562164747531,0.0938881072681607,0.117300661044279
"YDR301W",0.229168008795911,6.24363080823469,0.0944620980621265,0.117992871909141
"YAL059W",0.441015519169157,4.12416416550489,0.0945048970932146,0.11802141749695
"YOR272W",-0.206288849968145,5.72279076745247,0.0947711997597527,0.118329012234323
"YGR132C",0.107884267256617,7.70328982342996,0.0954110573686493,0.119102790390358
"YGL197W",0.157685139749151,7.03738676027474,0.0954557647582644,0.11913346552935
"YGL230C",0.94047433180529,2.38081556475742,0.0957700025890885,0.11950044397293
"YML074C",-0.0656507155117981,9.18200195106216,0.0965156437074845,0.120405453050218
"YLL042C",1.01073455227747,2.2107873326053,0.0971226439813414,0.121137159451433
"YHL022C",0.999665180585072,2.21077648041106,0.0976787078459802,0.121805039899824
"YFL021W",-0.163328809053026,6.34948000952153,0.0977434511135542,0.121860092759987
"YDR101C",-0.262100906603112,5.06660220186467,0.0983965747479926,0.122648521757715
"YER103W",0.190123041979349,5.97794026187984,0.0987006388003236,0.123001617477151
"YMR001C",0.215237692893745,5.87975505191635,0.098949513325978,0.12328580129497
"YCL001W-B",1.17857265112192,2.0473042750473,0.0990179640182395,0.123345114335984
"YJR055W",0.648946256872144,2.9425999387327,0.0991774932773077,0.12350681016546
"YDL222C",0.506888941249928,3.66048462174043,0.0991895152790711,0.12350681016546
"YOR009W",-0.221969727586927,5.76894918716278,0.0998465986672592,0.124298826912302
"YJR042W",0.186037061417583,6.23831428608678,0.0999204463302594,0.124364594223001
"YHR074W",0.123061194220846,7.38832410953531,0.100163700208126,0.124641138618608
"YNL243W",-0.077361314982294,8.49714337596189,0.100825170167769,0.125437874659943
"YML060W",0.512112843092952,3.84594621029452,0.100964706016126,0.125585067373853
"YMR136W",0.105952098553914,7.51751515018379,0.101521344565685,0.126245608795696
"YGL089C",0.517845875517399,3.63213860331354,0.10153842356916,0.126245608795696
"YMR291W",-0.10978463104235,7.56523311325768,0.101705248027865,0.126426460626235
"YER182W",0.254154082836333,5.64358973144629,0.102382492180053,0.127241589210118
"YCL001W-A",1.62171216971369,1.4910729425544,0.102443762841698,0.127291000574197
"YHR153C",1.17469670566207,1.89540075742485,0.103302709376425,0.128331331383646
"YNL040W",-0.374667902911385,4.67684719263665,0.104025999469632,0.12920273695672
"YBR196C-B",1.23990146932778,1.76110951465063,0.104127847207744,0.129276171026134
"YBR252W",-0.222091591894121,5.96717084589823,0.104128820535838,0.129276171026134
"YPL077C",0.406888134945289,4.01038137887639,0.104212427629296,0.129352828672654
"YKL128C",0.170694900908882,6.82639313771045,0.105208997903792,0.130562424621799
"YAL048C",-0.32500586283858,4.4489163569341,0.106332465783993,0.131928957862002
"YBL016W",0.201332593348081,5.7776087004773,0.106828218321776,0.132516261595377
"YNR043W",-0.11137587731112,7.43514542002021,0.107191783394536,0.132939380076603
"YKL098W",0.155597495470656,6.46303780453042,0.107717892359851,0.133563866113419
"YDL186W",0.371062543270528,4.30984312209352,0.108200597510691,0.134134283568146
"YOR109W",0.150705267721653,6.88642972184361,0.108949690484875,0.135034628948263
"YDR369C",0.281948236608647,4.91454721957737,0.109260067697476,0.13539095718659
"YNL196C",0.430617434033865,4.13786367280123,0.109319867016985,0.135436694543447
"YML049C",0.183586414116384,6.72614680638671,0.109556944239136,0.135701996873135
"YOR160W",0.212309121066979,5.69910330490842,0.109665544585922,0.135808084410821
"YAL062W",0.190056103572191,6.16538517040276,0.109857623361514,0.136017484291709
